Title,Date,User,Body,Rating 
Used to love this podcast,09/18/2017,Casterlistener,"I loved listening to this podcast. Every episode was a new and interesting insight. Now? Well now they are just going political. It's a shame. They were good. So if you wanted to listen to something that was interesting and was something you don't hear everyday I wouldn't listen to this. It's just bandwagoning, muckraking yellow journalism. If that's your thing. Have a ball. As for me I'm done with them. Also I'm not a Trump fan. I'm just sick of it all",1
Great show!,10/01/2017,Queen Lory,Do not miss this show,5
Taking a pass on season 3,10/05/2017,S-dub_78,I’ve enjoyed this podcast in the past but I can’t stomach a full season delving into the past of our commander in chief. I chose not to watch his game show then and now I’m choosing not to hear about it now. Hope to pick this up again once this season is over.,3
Why Trump?,10/05/2017,Mile1,"This was a great show, until it followed every other tv show, podcast, and other outlet down the easy path of “Trump” journalism.",2
Can't get enough!!,10/05/2017,ValdezMarissa2018,I've been subscribed so I was pleasantly surprised when I heard Embedded come on this morning. I didn't want it to end!! I can't wait for the next episode!,5
Here we go again...,10/05/2017,Zeestella,"For like the millionth time this year. Is the “Left” not tired of always covering Donald Trump and how terrible he is? Embedded has hardly ever actually “embedded” themselves in any topic they covered save for the few. I’ve been listening since the beginning, but this “left-wing” person done now. I’ll stick with the non political stuff NPR puts out if they can manage that.",1
Unsubscribed,10/06/2017,Bert Humperdinck,Of all the topics to cover in the new season they choose Trump?! As if we don’t hear enough about this man. I’ll pass on NPR’s nuanced coverage of the soulless piece of garbage that is the US president.,1
Very informative and interesting,10/06/2017,SamiaP,"Love the show- I keep wishing more of this information came out before the election, but I'm glad Kelly is digging into this now.",5
Another Trump-bashing podcast…,10/07/2017,GGGirl29,"How original, another Trump-bashing podcast. It’s disappointing, even if it is expected at this point. I’ve been a subscriber of Embedded since the first episode and I’m sure I’m not the only one they’ll lose. Sad thing is that I’m not even a Trump fan, just sick of listening to the 24/7 hate that apparently passes for “news” in America now.",1
Poor Narration,10/07/2017,Verified,"I was eager to hear the recent story about Trump/Apprentice. Sadly I had to stop it after a few minutes due to the exceedingly annoying Valley Girl, growly, tone of the narrator. It overpowered anything she had to say that might have been of interest.",1
Just a liberal bias hit piece,10/09/2017,Magoobee,"I have no problem with hit pieces but to think that just Republicans are bad, is just plain naive, stupid and actually corrupt. 8 years of Obama's incompetence & corruption and the media just looks away and even worse, praises him. The job of a free press is to keep EVERYONE in power honest, not just the ones you don't like. Your suppose to be Journalist not Activists.",1
"Expedient Topics, Expertly Crafted, Gem of a Pod",10/09/2017,Avre’Affee,"McEvers and crew have put together a great podcast! The topics are relevant and intriging. There is a personal and resepctful nature to how the subjects are treated. This is what journalism is supposed to be and do. Thank you for making this happen, NPR.",5
Listener from the Beginning,10/11/2017,Suz7284,"I've listened to ""Embedded"" since the beginning. I have loved the podcast and recommended to several friends. I'm excited for this new season, but want to make sure all listeners are aware that this is not just pure journalism. It seems to be a liberal leaning (let's be honest, more than leaning) propaganda podcast. I'll still listen, but I also smart enough to recognize your agenda, Kelly:)",2
Love the in depth reporting,10/12/2017,Nancygr00,Starting strong with a fantastic new season of smart and thoughtful reporting.,5
Trump bashing,10/12/2017,Monte love,"Obviously no regard for the half of this country that support our president.
I would love to hear the same stories about the Clintons. However, I highly doubt that would ever be done",1
Kelly McEvers is crazy!,10/12/2017,Mike Rabe,Very in depth and fantastic reporting by Kelly McEvers. She goes to so many crazy places and gets the inside scoop. Very interesting content. A must listen. I must say the new season is a much different tone and less daring but still interesting.,5
Great deep dive!,10/12/2017,Knikatknight,Well researched and delivered. Thank you for the great work and keep it up!,5
Really enjoy it.,10/12/2017,E_DeJager,"I like the pace of this podcast. It tells stories thoughtfully, but it’s definitely compelling and I’m eager to hear more.",5
Police,05/02/2017,Stauffje,"Police cast was great report on all criminal justice theory. Theory is great, in theory it should work. People have different understandings of theory and interpret it how they want. Leads to differences in police discretion. Like that in every unit.",4
Amazing Reporting,05/08/2017,Drmpro8,"This podcast is for anyone looking for captivating and in-depth reporting. It focuses on interviews, on the spot accounts of what's happening, and a review of evidence to get the most comprehensive account of the stories they cover. It's absolutely one of the best podcasts I've come across.",5
Wonderful Find,05/16/2017,Wedevag,Three episodes in and I'm addicted. If you're a fan of Sword and Scale you will love this.,5
Incredible show!,05/17/2017,AleeFairOh,This is an amazing podcast. Highly recommend!,5
Really important and interesting!,05/30/2017,Nawlins7777,Love this podcast! Learned so much from it and can't wait for more! In depth journalism like this is such a blessing right now. They spend a months researching and developing a story to give us a 40 min episode. I hope they get to keep making these because this is the kind of journalism that informs and breaks down the idea that news must be quick and click bait-y. Thanks for all the hard work!,5
More please!,06/01/2017,Sarasmiles66,"Keep them coming, these are great!",5
Great podcast!,06/14/2017,LesleighWag,From the moment the theme music starts playing I'm hooked. I just wish there were more episodes!,4
Pushes the envelope,06/23/2017,Khglynn,Both in their reporting and their tech. I love the texting feature from the last episode. Very cool! Keep it up embedded team!,5
Amazing,06/27/2017,Eurythmicskkllmmnnii,"I love this podcast- thoughtful, humanizing, and easy to follow. Like watching a vice documentary-- Kelly McEvers maintains all the depth and humanity that video could.",5
Journalism at Its Best,07/13/2017,Lmwf,Keep up the good work!,5
When do we get more,07/18/2017,tim waiting,Waiting on more. Embedded started off like gang busters. Now so long a wait for more. Kelly when is next story,5
What news should be,07/29/2017,consumerjdz,"I'm not a review guy, but more people should be listening to this. Sorry for the paucity of the review, time constraints, just wanted to get my 5-stars on record.",5
